#{"t_start": 1650576003.079192, "env_id": "NewAnt-v2"}
r,l,t
-18.855929,32,393.84711
8.334303,66,394.000721
-28.553228,79,394.18373
-14.081485,17,394.223418
-13.757814,16,394.260797
-76.774717,74,394.433844
-14.367743,15,394.469047
-35.07061,42,394.566281
-19.606557,23,394.62026
-40.641479,35,394.702089
-10.35231,35,394.78402
-32.833305,53,394.908641
2.68907,41,395.004656
-97.188436,100,395.239013
-55.19413,70,395.402328
-29.951939,25,395.461316
12.004755,23,395.515586
-21.141154,45,395.621625
-20.669701,53,395.745571
-10.124041,31,395.819656
6.038276,38,395.909983
-38.327008,48,396.022414
-27.801083,43,396.123002
-26.257711,48,396.235868
-35.336402,26,396.296375
-15.871299,20,396.343297
-88.864415,88,396.548347
-8.810716,19,396.592749
-38.347067,38,396.681646
-656.850602,1000,417.767521
-8.08017,73,417.941694
-4.680658,12,417.970462
-59.946293,66,418.126041
-12.487557,14,418.159084
-8.464651,21,418.209126
-8.467133,38,418.299173
-8.655918,12,418.328473
-15.690261,26,418.389124
10.63305,19,418.433414
-72.313376,72,418.602712
-49.414805,52,418.725241
-2.453018,18,418.768099
-69.345332,53,418.894236
-5.135376,16,418.932392
-4.186675,40,419.026804
-21.906474,36,419.112162
-7.43956,13,419.142922
-40.505927,37,419.230231
-8.211936,31,419.304125
-10.008186,14,419.337322
-732.972367,1000,432.954575
-22.380288,67,433.111646
-28.657952,35,433.192318
-680.467842,1000,435.552031
1.996937,18,435.59504
-64.085605,75,435.771091
-40.461557,30,435.841627
-8.927832,11,435.868147
-32.716298,31,435.940648
-14.206676,22,435.992009
-6.990194,19,436.037169
-17.376426,33,436.115026
-66.282583,80,436.301822
-27.811249,33,436.377805
-11.476448,25,436.435921
-31.046584,85,447.826348
5.776145,13,447.856705
-44.214416,54,447.981739
-14.124647,15,448.017322
-22.745187,16,448.054566
-20.966513,28,448.119392
-36.119757,40,448.212084
-1.106091,31,448.283793
-13.581823,31,448.356012
-37.244828,88,448.558991
-23.279022,19,448.603137
0.552752,26,448.663497
-5.11281,108,448.913508
-8.949212,30,448.983878
-8.640055,11,449.009322
-20.784604,44,449.112313
-25.773921,42,449.210231
3.630383,18,449.252472
6.796563,27,449.315587
-15.91435,50,449.433194
-29.864033,39,449.525346
-42.254675,68,449.683235
-1.751736,31,449.755653
-1.965393,43,449.856574
11.300495,20,449.903339
-35.355812,36,449.987714
-703.886996,1000,452.351158
-4.060554,18,452.39384
-92.880536,113,463.844625
4.483442,28,463.910046
-7.641129,32,463.985091
-17.135137,61,464.128258
-10.866618,19,464.171907
-12.338444,13,464.201954
-20.194327,42,464.298857
-10.878267,16,464.336339
-25.238826,88,464.54028
-16.773826,66,464.69392
-14.29041,39,464.78403
-77.578354,136,465.098921
-3.52711,28,465.164642
-70.003945,38,465.252654
-16.297313,21,465.302065
-0.532397,29,465.369693
-49.907273,65,465.519366
0.932643,14,465.551793
-685.00413,1000,467.895592
-3.289111,17,467.937126
8.964786,34,468.015731
2.898448,33,468.092274
31.600991,51,468.210745
-21.945996,95,479.69387
-25.971388,30,479.763716
-700.565081,1000,482.115415
-17.44502,20,482.162308
-20.841394,43,482.26276
13.803895,43,482.36383
-9.696145,12,482.392111
-45.882087,110,482.65023
6.604236,39,482.742166
-40.129821,49,482.856019
8.892985,81,483.044615
-679.054051,1000,496.5154
-60.039047,54,496.641945
-24.519116,88,496.848726
-36.668295,54,496.973482
-49.801911,95,497.194395
3.92586,55,497.32282
-23.221671,27,497.386177
-75.661881,68,497.545817
-20.065712,67,497.70212
-587.00561,1000,500.049541
-84.004715,68,500.207259
3.70249,22,500.258154
7.076839,35,500.339065
-29.936195,21,500.387499
-7.382755,67,511.679369
-7.898479,67,511.835133
-32.527406,45,511.939439
-11.35472,17,511.97875
10.895578,50,512.095257
-14.092324,34,512.174146
-37.049871,61,512.317262
-18.140761,64,512.467027
-29.631098,100,512.701282
-9.014466,94,512.921458
-19.051101,29,512.990069
-758.29096,1000,515.333136
8.699778,33,515.41005
-9.339502,52,515.531217
-1.549648,16,515.568601
-85.73654,97,515.796175
30.237164,56,515.92832
2.784544,41,516.024415
-23.601533,81,516.213825
