#{"t_start": 1650938243.5662057, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-624.134944,1000,651.283236
-101.987201,210,651.808982
-27.855029,36,651.897975
-46.148326,65,652.059557
-0.550025,12,652.092285
-20.983594,76,652.281325
-182.534286,283,652.9912
-27.305482,36,653.082329
-25.470624,96,653.324248
-101.504832,133,653.656968
-271.059779,429,670.895672
-2.782983,10,670.921381
-13.330252,21,670.973417
-117.330644,224,671.529769
-63.420976,84,671.738731
-63.486183,49,671.86128
-553.197646,1000,674.375104
-110.873402,166,674.790811
-95.97482,180,675.245366
-149.941083,180,691.97964
-10.081737,24,692.041486
-50.10723,60,692.191175
-88.082123,82,692.393459
-82.364068,158,692.783908
-554.442677,1000,696.925184
-518.962612,1000,715.571182
-33.409168,55,715.709592
-14.012997,38,715.8048
-41.690368,122,716.111786
-523.364843,1000,718.629431
-135.153175,209,719.152844
-13.054486,37,719.245821
-485.653822,1000,737.795451
-20.096163,37,737.888632
-35.267478,57,738.032007
-34.67061,82,738.237698
-8.099281,33,738.32052
-50.108694,54,738.456196
-155.173189,240,739.056694
-15.327019,90,739.281261
-76.496288,138,739.624416
-54.229162,65,739.785875
-33.085397,46,739.899567
-10.5082,26,739.963558
-61.511736,180,740.411127
-50.156057,47,740.527319
-3.545723,56,740.666162
-89.031428,95,756.856516
-100.657545,194,757.340286
-120.989254,220,757.891114
-84.9612,382,758.854083
-39.523746,55,758.99295
-32.806957,84,759.203876
-54.441181,53,759.338114
-52.46731,95,759.576295
-470.083633,1000,778.301081
-52.199494,77,778.49702
-11.889133,108,778.769366
-64.443183,162,779.17769
-7.86821,144,779.540656
-90.41097,155,779.931452
-83.205449,88,780.153866
-17.810581,41,780.25713
-120.447667,133,780.589631
-56.601241,145,780.952704
-292.814503,545,782.321154
-1.359915,25,782.384372
-12.038768,141,782.73914
-56.564192,123,783.049226
-52.196996,130,799.313102
-48.117683,36,799.403685
-442.470694,1000,801.921789
-78.900614,178,802.368844
-11.361935,196,802.859157
-47.018534,34,802.943986
-13.590996,34,803.030315
19.249844,39,803.128912
4.163749,36,803.219492
-47.481992,167,803.638465
-14.580221,71,803.815316
-24.041403,85,804.027572
1.117938,41,804.131246
-106.041628,150,820.544769
7.731496,30,820.621006
7.177482,21,820.673752
-33.752107,49,820.797837
-22.670848,65,820.963038
-34.515811,79,821.165164
-36.522678,46,821.281182
-134.166204,162,821.6897
-4.154685,40,821.790757
7.05851,31,821.868461
-38.995244,42,821.97516
-35.175063,430,823.044263
-251.780331,302,848.697271
-28.796909,125,849.007255
-13.538123,82,849.21136
-13.391611,84,849.41967
-41.266465,171,849.845081
-394.953907,1000,868.520244
-29.633864,42,868.624737
-178.01331,209,869.145028
-5.199916,77,869.336412
-89.035086,359,870.224528
-4.806833,108,870.494602
0.267627,27,870.568796
-134.839542,343,871.425889
-6.202078,126,887.88008
-24.593742,75,888.067854
-83.635117,142,888.421304
7.130584,40,888.522118
-438.26197,1000,891.02873
-91.131004,116,891.318092
-127.374135,217,891.862513
-39.636659,96,892.104067
-47.829696,158,892.503076
-60.332078,71,892.684003
-336.547749,1000,911.159571
-6.173068,37,911.252422
-19.357213,102,911.50712
-20.1368,99,911.755971
-22.585372,66,911.920791
-8.062688,26,911.98675
-8.417308,18,912.032012
-77.883242,218,912.577624
-9.330524,30,912.652812
-329.939783,1000,931.075607
27.411072,46,931.191245
-95.923089,381,932.140969
-4.857151,33,932.223939
-7.434422,19,932.271709
-43.684181,99,932.519576
-43.285428,57,932.661387
-89.319399,218,933.206891
-167.269817,241,933.81049
-16.05771,15,933.847494
31.524266,75,934.033417
-112.806484,229,934.60209
-54.967203,77,934.793694
-22.274085,63,934.951521
-24.864739,56,935.092088
-38.004275,189,951.32376
-77.997011,130,951.648635
-63.79079,321,952.452129
-40.752015,125,952.760666
34.749783,160,953.155815
-25.736438,27,953.222024
-73.458855,157,953.608159
-48.628842,61,953.759333
39.870135,45,953.872217
-7.596664,28,953.942588
-28.076819,97,954.186335
-118.755601,337,955.022951
0.072879,61,955.174043
11.432571,113,955.454302
-25.174649,63,955.610925
